ลำดับ,ร้าน,วันที่,รหัสสินค้า,บาร์โค้ด,ชื่อสินค้า,รหัสหมวดหมู่,หมวดหมู่,ยอดยกมา,รับเข้า,ขายออก,รับแปร,เบิกแปร,ปรับเพิ่ม,ปรับลด,รับผลิต,เบิกผลิต,สินค้าคงเหลือ,หน่วย,@หน่วย,มูลค่าคงเหลือ,รหัสเหตุผล,เหตุผล
694,CP Fresh Shop ດອນໜູນ,2025-05-08,800000084470,8110155007723,ໝາກເພັດຈຽວ,010,ເຄື່ອງປຸງ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",13000.0,0.0,-,-
695,CP Fresh Shop ດອນໜູນ,2025-05-08,2255121622,8562551216221,ຊີ້ນສັນຄໍໝູສະເຕັກ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ແພັກ,0.0,0.0,-,-
696,CP Fresh Shop ດອນໜູນ,2025-05-08,800000086217,8859730600040,ແຈ່ວເສສວນຍົກໂປ້150g,010,ເຄື່ອງປຸງ,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,"ຊນ,ອັນ",10600.0,964600.0,-,-
697,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084261,14288189,ໝາກອຶແກ່,002,ຜັກປອດສານພິດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
698,CP Fresh Shop ດອນໜູນ,2025-05-09,2255120404,8858984833082,ໝູສາມຊັ້ນໝັກນ້ຳມັນງາ 500g,006,ຊີ້ນແພກແບຣນ,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,ແພັກ,35002.0,455026.0,-,-
699,CP Fresh Shop ດອນໜູນ,2025-05-09,800000103628,86541592,CP ຊຸດຈຸ່ມສຸດຄຸ້ມ,002,ຜັກປອດສານພິດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
700,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084318,8859268100647,ໄສ້ກອກຫມູຄອກເທວຜະສົມຊີສ 500g,007,ອາຫານແຊ່ແຂງ,37.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,"ຊນ,ອັນ",42200.0,1477000.0,-,-
701,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084318,8859268100647,ໄສ້ກອກຫມູຄອກເທວຜະສົມຊີສ 500g,007,ອາຫານແຊ່ແຂງ,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,"ຊນ,ອັນ",42800.0,898800.0,-,-
702,CP Fresh Shop ດອນໜູນ,2025-05-09,800000101376,12032022,NV ຂາລາຍAUD 500g,007,ອາຫານແຊ່ແຂງ,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"ຊນ,ອັນ",67500.0,675000.0,-,-
703,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084192,8851959445716,ນໍ້າທິບ ແພັກນ້ອຍ 350ມລ,009,ເຄື່ອງດື່ມ,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,"ຊນ,ອັນ",27000.0,756000.0,-,-
704,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084158,1234657465557,ຍອດອ່ອນຕາວັນ,005,ຜັກ,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"ຊນ,ອັນ",10000.0,50000.0,-,-
705,CP Fresh Shop ດອນໜູນ,2025-05-09,800000122561,6935283420020,ເສັ້ນເສສວນມັດ500g,008,ເຄື່ອງແຫ້ງ,63.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,"ຊນ,ອັນ",20000.0,1220000.0,-,-
706,CP Fresh Shop ດອນໜູນ,2025-05-09,800000101892,774754335558288,ແຈ່ວດາດໂຕໝູ (ນ້ອຍ),801,ນໍ້າແຈ່ວ,64.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,"ຊນ,ອັນ",15000.0,930000.0,-,-
707,CP Fresh Shop ດອນໜູນ,2025-05-09,,,,,,,,,,,,,,,,,,,,
708,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121232,9921232,ກະດູກຂ້າງໝູ,003,ຊີ້ນສົດ,0.0,9.56,9.991,0.0,0.0,0.0,0.0,0.0,0.0,-0.431,ກິໂລກຣາມ,97000.0,-41807.0,-,-
709,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084293,8850016072506,ປູອັດTVI 250ກຼາມ,007,ອາຫານແຊ່ແຂງ,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,"ຊນ,ອັນ",22175.0,532200.0,-,-
710,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084417,8850038400035,ນໍ້າມັນຫອຍນາງລົມ600ml,010,ເຄື່ອງປຸງ,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,"ຊນ,ອັນ",32063.0,1090142.0,-,-
711,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084247,25667751,ຜັກບົ້ງ 300ກຼາມ,002,ຜັກປອດສານພິດ,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"ຊນ,ອັນ",5000.0,25000.0,-,-
712,CP Fresh Shop ດອນໜູນ,2025-05-09,800000107691,8850100110114,ໄວ​ໄວດັງເດີມ1ແກັດ,008,ເຄື່ອງແຫ້ງ,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,"ຊນ,ອັນ",109934.0,659604.0,-,-
713,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121618,8562551216184,ຊີ້ນໝູສາມຊັ້ນຕັດເສັ້ນ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,ແພັກ,48000.0,624000.0,-,-
714,CP Fresh Shop ດອນໜູນ,2025-05-09,2210440045,8562104400459,ນ່ອງໄກ່ເນື້ອຕິດສະໂພກອານາໄມ,014,ໄກ່ແພັກແບັນ,8.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.348,ແພັກ,49000.0,360052.0,-,-
715,CP Fresh Shop ດອນໜູນ,2025-05-09,800000101892,774754335558288,ແຈ່ວດາດໂຕໝູ (ນ້ອຍ),801,ນໍ້າແຈ່ວ,64.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,"ຊນ,ອັນ",15000.0,930000.0,-,-
716,CP Fresh Shop ດອນໜູນ,2025-05-09,800000244092,6922507829226,ໝີ່ໜວດມັງກອນຟ້າ,008,ເຄື່ອງແຫ້ງ,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,"ຊນ,ອັນ",25334.0,380010.0,-,-
717,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121614,8562551216146,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,37.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,ແພັກ,52000.0,1248000.0,-,-
718,CP Fresh Shop ດອນໜູນ,2025-05-09,2255120368,2022551203684,ລູກຊີ້ນແຊບ 1000 g,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ແພັກ,0.0,0.0,-,-
719,CP Fresh Shop ດອນໜູນ,2025-05-09,800000103617,9985612345,ຜັກກາດຂາວ,002,ຜັກປອດສານພິດ,8.05,0.0,3.531,0.0,0.0,0.0,0.0,0.0,0.0,4.523,ກິໂລກຣາມ,17858.0,80771.73,-,-
720,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121614,8562551216146,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,63.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,ແພັກ,53500.0,2728500.0,-,-
721,CP Fresh Shop ດອນໜູນ,2025-05-09,800000125722,6935283420013,ເສັ້ນມັນຝຮັງ450g,008,ເຄື່ອງແຫ້ງ,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,"ຊນ,ອັນ",18000.0,198000.0,-,-
722,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084343,8857107981402,ລ້ອນປຽກດອກຝ້າຍ 500ກຼາມ,012,ອາຫານສຳເລັດຮູບ,59.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,"ຊນ,ອັນ",8500.0,467500.0,-,-
723,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084320,8852375210117,ກະປິຫມາກນາວ 200ກຼາມ,012,ອາຫານສຳເລັດຮູບ,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,"ຊນ,ອັນ",17067.0,546144.0,-,-
724,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121204,9921204,ສັນຄໍໝູ,003,ຊີ້ນສົດ,1.06,4.56,6.47,0.0,0.0,0.849,0.0,0.0,0.0,0.0,ກິໂລກຣາມ,95000.0,0.0,REACD00001,สินค้าขาด/เกิน จากการตรวจนับ
725,CP Fresh Shop ດອນໜູນ,2025-05-09,800000107172,9780201371154,Polar Bear ໝາກຖົວຍິປຸ່ນ Edamame 1kg,007,ອາຫານແຊ່ແຂງ,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,"ຊນ,ອັນ",95000.0,1045000.0,-,-
726,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121614,8562551216146,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,-3.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,ແພັກ,52000.0,832000.0,-,-
727,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084325,-,ກ້ຽວກຸ້ງຈັກກະພັດ145g,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
728,CP Fresh Shop ດອນໜູນ,2025-05-09,800000101892,774754335558288,ແຈ່ວດາດໂຕໝູ (ນ້ອຍ),801,ນໍ້າແຈ່ວ,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,"ຊນ,ອັນ",15000.0,285000.0,-,-
729,CP Fresh Shop ດອນໜູນ,2025-05-09,800000179654,8857123882349,ກໍ້ແພັກອາຫານ30cm*30cm,015,ເຄື່ອງໃຊ້ທົ່ວໄປ,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,"ຊນ,ອັນ",9500.0,332500.0,-,-
730,CP Fresh Shop ດອນໜູນ,2025-05-09,800000112246,6955236542630,ເສັ້ນເຜືອກມ່ວງຫອມ200g,008,ເຄື່ອງແຫ້ງ,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,"ຊນ,ອັນ",11600.0,313200.0,-,-
731,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084304,8851004401254,ເທດໂຕ້ລົດບາບີຄີວຖົງ42g,013,ເຂົ້າໜົມ,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"ຊນ,ອັນ",8959.0,89590.0,-,-
732,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084236,92694384,ກາລົດ,002,ຜັກປອດສານພິດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
733,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121614,8562551216146,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,74.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,ແພັກ,53928.0,3667104.0,-,-
734,CP Fresh Shop ດອນໜູນ,2025-05-09,23103886,9903886,ເປັດສົດອະນາໄມ XL,910,ເປັດຊີພີ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ກິໂລກຣາມ,0.0,0.0,-,-
735,CP Fresh Shop ດອນໜູນ,2025-05-09,11008934,8562203570251,ເຕົາຫູ້ໄຂ່ ເກດ A,012,ອາຫານສຳເລັດຮູບ,-106.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.0,"ທ່ອ,ຫຼອດ",3795.0,-466785.0,-,-
736,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084417,8850038400035,ນໍ້າມັນຫອຍນາງລົມ600ml,010,ເຄື່ອງປຸງ,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,"ຊນ,ອັນ",32063.0,1346646.0,-,-
737,CP Fresh Shop ດອນໜູນ,2025-05-09,800000103189,8857124022249,ເຈ້ຍສິດຊູວິລາຖົງໃຫຍ່4ອັນ,010,ເຄື່ອງປຸງ,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,"ຊນ,ອັນ",31667.0,1773352.0,-,-
738,CP Fresh Shop ດອນໜູນ,2025-05-09,800000183639,8854698005050,ໂອອີຊິລົດດັງເດີມ,009,ເຄື່ອງດື່ມ,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,"ຊນ,ອັນ",9844.0,334696.0,-,-
739,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084343,8857107981402,ລ້ອນປຽກດອກຝ້າຍ 500ກຼາມ,012,ອາຫານສຳເລັດຮູບ,78.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,"ຊນ,ອັນ",8500.0,578000.0,-,-
740,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084529,9225168754294,ເຂົ້າປຸ້ນແຫ້ງຊຽງຂຽວ,008,ເຄື່ອງແຫ້ງ,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"ຊນ,ອັນ",13334.0,226678.0,-,-
741,CP Fresh Shop ດອນໜູນ,2025-05-09,2255120346,8858984833129,ຫມູທອດ 1000g,006,ຊີ້ນແພກແບຣນ,27.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,ແພັກ,66000.0,1584000.0,-,-
742,CP Fresh Shop ດອນໜູນ,2025-05-09,23003924,8935319711328,ປີກໄກ່ນິວອໍລີນ 300g,012,ອາຫານສຳເລັດຮູບ,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,ແພັກ,51997.0,1455916.0,-,-
743,CP Fresh Shop ດອນໜູນ,2025-05-09,11008934,8562203570251,ເຕົາຫູ້ໄຂ່ ເກດ A,012,ອາຫານສຳເລັດຮູບ,34.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"ທ່ອ,ຫຼອດ",3900.0,19500.0,-,-
744,CP Fresh Shop ດອນໜູນ,2025-05-09,800000160018,8851004101031,ປາຕີ້ແພັກໃຫຍ່3ຖົງ,013,ເຂົ້າໜົມ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",32250.0,0.0,-,-
745,CP Fresh Shop ດອນໜູນ,2025-05-09,2255120402,8858984833075,ໝູນຸ້ມໝັກພິກໄທດຳ 500g,006,ຊີ້ນແພກແບຣນ,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,ແພັກ,34001.0,918027.0,-,-
746,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084419,8850124065421,ຊອດແມັກກີ້ 680ກຼາມ,010,ເຄື່ອງປຸງ,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,"ຊນ,ອັນ",19888.0,139216.0,-,-
747,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121236,9921236,ເສັດຊິ້ນໝູ,003,ຊີ້ນສົດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ກິໂລກຣາມ,0.0,0.0,-,-
748,CP Fresh Shop ດອນໜູນ,2025-05-09,800000102091,0309202456,ເຕົາຫູ້ໄຂ່ ເກດ Aຖົງ10ອັນ,011,ໄກ່ - ໄຂ່,46.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,"ຊນ,ອັນ",33000.0,1452000.0,-,-
749,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084456,8857110760155,ພິກໄທປົ່ນ ຈັນທະບູລີ30ກຼາມ,010,ເຄື່ອງປຸງ,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,"ຊນ,ອັນ",2688.0,231168.0,-,-
750,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084219,20210008,NVນົມສະໄລ້A300ກຼາມ,007,ອາຫານແຊ່ແຂງ,10.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,"ຊນ,ອັນ",31500.0,441000.0,-,-
751,CP Fresh Shop ດອນໜູນ,2025-05-09,800000103171,8851613101378,ກະທິ ອາລອຍດີ250g,010,ເຄື່ອງປຸງ,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"ຊນ,ອັນ",15409.0,154090.0,-,-
752,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121410,8562551214104,ຫາງໝູອານາໄມ FREEZE 1000 ກຣາມ,004,ຊີ້ນອານາໄມ,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,ຖົງ,63000.0,819000.0,-,-
753,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084491,882093656187,ແຈ່ວສຸກີ້ ແມ່ຂ້ອຍ 500ກຼາມ,803,ແຈ່ວຊີ້ນດາດ - ຊີ້ນຈຸ່ມ,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"ຊນ,ອັນ",27000.0,270000.0,-,-
754,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121521,9921521,ຕີນໝູຕັດ,003,ຊີ້ນສົດ,13.21,4.87,16.44,0.0,0.0,0.0,0.0,0.0,0.0,1.635,ກິໂລກຣາມ,47000.0,76845.0,-,-
755,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084525,6970489240690,ວາຊາບິ S&G,008,ເຄື່ອງແຫ້ງ,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,"ຊນ,ອັນ",8000.0,440000.0,-,-
756,CP Fresh Shop ດອນໜູນ,2025-05-09,800000101357,8850016660024,tvi Seafood Bowl ທະເລລວມ,007,ອາຫານແຊ່ແຂງ,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,"ຊນ,ອັນ",86100.0,774900.0,-,-
757,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084224,-,ຕີນໄກ່ 1 kg,011,ໄກ່ - ໄຂ່,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",46429.0,0.0,-,-
758,CP Fresh Shop ດອນໜູນ,2025-05-09,2255120427,8562551204273,ຂາຫມູຕຸ້ນ 1000g,012,ອາຫານສຳເລັດຮູບ,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ແພັກ,54000.0,378000.0,-,-
759,CP Fresh Shop ດອນໜູນ,2025-05-09,800000101360,8850016075002,ປູອັດTVI500g,007,ອາຫານແຊ່ແຂງ,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"ຊນ,ອັນ",44200.0,1016600.0,-,-
760,CP Fresh Shop ດອນໜູນ,2025-05-09,2255120338,8858984832849,ຫມູຍໍ່ຫນັງ A 500 g,012,ອາຫານສຳເລັດຮູບ,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,ແພັກ,29090.0,465440.0,-,-
761,CP Fresh Shop ດອນໜູນ,2025-05-09,2255120400,8858984833068,ໝູນຸ້ມໝັກນ້ຳມັນງາ 500g,006,ຊີ້ນແພກແບຣນ,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,ແພັກ,36003.0,684057.0,-,-
762,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121274,8562551215095,ຊີ້ນສາມຊັ້ນສະໄລ້ອານາໄມ 1000 ກຣາມ,006,ຊີ້ນແພກແບຣນ,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ແພັກ,93000.0,186000.0,-,-
763,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084327,8858984832948,ຂຽບຫມູ  1000g,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
764,CP Fresh Shop ດອນໜູນ,2025-05-09,800000190860,8856843053442,ມັນຝຮັ່ງຫຍັກເອັກຕ້າ1kg,007,ອາຫານແຊ່ແຂງ,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,"ຊນ,ອັນ",39000.0,1092000.0,-,-
765,CP Fresh Shop ດອນໜູນ,2025-05-09,2220354302,8850653282238,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 2,011,ໄກ່ - ໄຂ່,30.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,ແຕະ,75000.0,1725000.0,-,-
766,CP Fresh Shop ດອນໜູນ,2025-05-09,2220354303,8850653335231,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 3,011,ໄກ່ - ໄຂ່,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ແຕະ,73000.0,803000.0,-,-
767,CP Fresh Shop ດອນໜູນ,2025-05-09,23003931,-,ໄກ່ຫ°່ສາຫລ່າຍ 1000g,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ແພັກ,0.0,0.0,-,-
768,CP Fresh Shop ດອນໜູນ,2025-05-09,800000107704,02212025,ປີກກາງຖົງ2kg,007,ອາຫານແຊ່ແຂງ,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,"ຊນ,ອັນ",187667.0,3565673.0,-,-
769,CP Fresh Shop ດອນໜູນ,2025-05-09,800000122561,6935283420020,ເສັ້ນເສສວນມັດ500g,008,ເຄື່ອງແຫ້ງ,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,"ຊນ,ອັນ",20000.0,560000.0,-,-
770,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121230,9921230,ຊິ້ນໝູບົດປົນມັນໝູ 20%,003,ຊີ້ນສົດ,0.0,40.0,12.682,0.0,0.0,0.0,0.0,0.0,0.0,27.318,ກິໂລກຣາມ,82500.0,2253735.0,-,-
771,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121295,9921295,ຂາຕັ້ງ (ຂາຫລັງໝູ),003,ຊີ້ນສົດ,0.73,9.01,9.099,0.0,0.0,0.0,0.0,0.0,0.0,0.643,ກິໂລກຣາມ,62000.0,39866.0,-,-
772,CP Fresh Shop ດອນໜູນ,2025-05-09,800000107172,9780201371154,Polar Bear ໝາກຖົວຍິປຸ່ນ Edamame 1kg,007,ອາຫານແຊ່ແຂງ,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"ຊນ,ອັນ",95000.0,1235000.0,-,-
773,CP Fresh Shop ດອນໜູນ,2025-05-09,800000140965,8737143322882,ໄສ້ໝູແຊບ200g,007,ອາຫານແຊ່ແຂງ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",85000.0,0.0,-,-
774,CP Fresh Shop ດອນໜູນ,2025-05-09,800000158668,8859229801842,MIK ເກົາຫລີ້ TATO 800g,007,ອາຫານແຊ່ແຂງ,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"ຊນ,ອັນ",69000.0,690000.0,-,-
775,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084503,8850464000267,ແປ້ງນົວ250ກຮາມ,010,ເຄື່ອງປຸງ,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,"ຊນ,ອັນ",14577.0,437310.0,-,-
776,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084229,8850653196948,CP ປີກບົກໄກ່ 2 kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
777,CP Fresh Shop ດອນໜູນ,2025-05-09,23003924,8935319711328,ປີກໄກ່ນິວອໍລີນ 300g,012,ອາຫານສຳເລັດຮູບ,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,ແພັກ,51997.0,935946.0,-,-
778,CP Fresh Shop ດອນໜູນ,2025-05-09,23003924,8935319711328,ປີກໄກ່ນິວອໍລີນ 300g,012,ອາຫານສຳເລັດຮູບ,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,ແພັກ,51997.0,1455916.0,-,-
779,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084503,8850464000267,ແປ້ງນົວ250ກຮາມ,010,ເຄື່ອງປຸງ,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,"ຊນ,ອັນ",14577.0,364425.0,-,-
780,CP Fresh Shop ດອນໜູນ,2025-05-09,800000107254,8851123237031,ວິຕາມິນC ນ້ຳສົ້ມ,009,ເຄື່ອງດື່ມ,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"ຊນ,ອັນ",8278.0,107614.0,-,-
781,CP Fresh Shop ດອນໜູນ,2025-05-09,800000084525,6970489240690,ວາຊາບິ S&G,008,ເຄື່ອງແຫ້ງ,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,"ຊນ,ອັນ",8000.0,472000.0,-,-
782,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121410,8562551214104,ຫາງໝູອານາໄມ FREEZE 1000 ກຣາມ,004,ຊີ້ນອານາໄມ,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,ຖົງ,63000.0,945000.0,-,-
783,CP Fresh Shop ດອນໜູນ,2025-05-09,2255121489,8562551214890,ສາມຊັ້ນໝູສະໄລ້ WRAP FREEZE 250 ກຣາມ,006,ຊີ້ນແພກແບຣນ,23.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,ແພັກ,33000.0,990000.0,-,-
784,CP Fresh Shop ດອນໜູນ,2025-05-10,800000107267,8850250170730,ຍຳຍຳໝູສັບແກັດ,008,ເຄື່ອງແຫ້ງ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"ຊນ,ອັນ",99975.0,299925.0,-,-
785,CP Fresh Shop ດອນໜູນ,2025-05-10,800000084303,8851055843010,ຮອນດອກແດງນ້ອຍ1kg,007,ອາຫານແຊ່ແຂງ,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"ຊນ,ອັນ",29900.0,388700.0,-,-
