รหัสสินค้า,ชื่อสินค้า
2255121207,ຊິ້ນໝູສາມຊັ້ນ
2255121206,ສັນໃນໝູ 
800000199246,ຄອບສະກາຍລົດນ້ຳເຜິ້ງແພັກ3ຖົງ
2255121281,ກະດູກຂໍ້
2255121283,ກະດູກສັນຫລັງ
2255121211,ກະດູກແກງໝູ
800000192704,ຄອບລົດຊອກໂກແລດຖົງຂຽວ
2255121232,ກະດູກຂ້າງໝູ
2210440047,ຕີນໄກ່ເນື້ອອານາໄມ
800000084273,ຫົວຫອມບົ່ວແດງ500g
800000084194,ນໍ້າທິບກາງ 550ມລ
800000084527,ໝີ່ໄວໄວຊ່ອງ ລົດດັ້ງເດີມ
11008934,ເຕົາຫູ້ໄຂ່ ເກດ A
800000275280,ລົດດີຜົງລົດໝູ60g
800000084409,ຄະນໍກ້ອນລົດໝູ
800000102119,ເຫັດເຂັມຖົງຂຽວ
800000084461,ລົດດີ ພະໂລ້ 60ກຼາມ
800000103165,ແຈ່ວເສສວນຈຸ່ມປາ185g
800000086217,ແຈ່ວເສສວນຍົກໂປ້150g
800000103166,ເສັ້ນມັນດ້າງແດງ240g
800000122702,ເຕົາຮູ້ແຜ່ນ
2255121615,ຊີ້ນສັນຄໍໝູສະໄລ້ WF(TS) 500 ກຣາມ
800000103674,ຄະນໍລົດໝູຖົງ17g
800000084343,ລ້ອນປຽກດອກຝ້າຍ 500ກຼາມ
800000084506,ແປ້ງໂກກິ 150ກຼາມ
2255121614,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ
800000084526,ສາຫຼ່າຍດຳ FUTAL
800000084234,ຫົວກະທຽມ500g
800000103164,ແຈ່ວເສສວນນ້ຳມັນກຸ້ງ 150g
800000084310,ແຈ່ວດາດໂຕໝູ (ໃຫຍ່)
800000084525,ວາຊາບິ S&G
800000155539,ກ້ຽວ500g
800000122680,ຜົ້ງ​ປີງ​ຈີນ100g
2255120382,ຫມູປີ້ງ 10ໄມ້  550g
800000103189,ເຈ້ຍສິດຊູວິລາຖົງໃຫຍ່4ອັນ
800000183622,ໂອອີຊິອາງຸ່ນມວງ
800000102091,ເຕົາຫູ້ໄຂ່ ເກດ Aຖົງ10ອັນ
800000101373,ປາ​ລອນດີ້ແຜ່ນPP 1 kg
2255121230,ຊິ້ນໝູບົດປົນມັນໝູ 20%
800000126557,Mfoodແຈ່ວດາດ_ຈຸ່ມ500g
800000084273,ຫົວຫອມບົ່ວແດງ500g
800000151045,ເຫັດຫອມ100g
2220354302,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 2
800000103613,ເຫັດມະນ້ອຍຖົງຂຽວ200g
800000123523,ລູກຊີ້ນປາມຶກTVT500g
800000103182,ຫມີເກົາຫລີບົວຖົງ
23003924,ປີກໄກ່ນິວອໍລີນ 300g
800000101356,TVIຄອມໂບຊີສບັນລວມ 500g
800000084191,ນ້ຳທິບ ແພັກກາງ 550ml
2255120400,ໝູນຸ້ມໝັກນ້ຳມັນງາ 500g
26020202,ໄກ່ຈໍ້ 500 ກັມ
2255120404,ໝູສາມຊັ້ນໝັກນ້ຳມັນງາ 500g
800000102050,ເຫັດຫຼວງ500g
2210440045,ນ່ອງໄກ່ເນື້ອຕິດສະໂພກອານາໄມ
800000101892,ແຈ່ວດາດໂຕໝູ (ນ້ອຍ)
2255121619,ຊີ້ນຄໍໝູປີ້ງ WF(TS) 500 ກຣາມ
2255120310,ລຸກຊີ້ນຫມູ A ແພັກ 500 g
800000101352,PFP ເຕົ້າຮູ້ຊີດ500g
800000084293,ປູອັດTVI 250ກຼາມ
800000141324,ຄອບລົດຊອກໂກແລດຖົງ
800000199260,ຂະໜົມຊີລ້ຽວສອດໄສ້ລົດຊອກໂກແລດ
800000101497,ປູອັດເບັນໂຕະ 250ກຮາມ
800000103617,ຜັກກາດຂາວ
800000101360,ປູອັດTVI500g
800000084462,ລົດດີ ໝູ 400ກຼາມ
800000084335,ນົມສົ້ມ ດັ້ງເດີມ 60ml
800000084247,ຜັກບົ້ງ 300ກຼາມ
800000107416,ຕັບເປັດ1kg
800000101381,NVເສືອຮ້ອງໄຫ້ແພັກສະໄລ 300g
800000084284,ກະແລ້ມເຜືອກ
800000084336,ນົມສົ້ມ ສະຕໍເບີລີ້ 60ml
2255120442,ສາມຊັ້ນໝັກເກືອ 1000g
2255120346,ຫມູທອດ 1000g
2255121274,ຊີ້ນສາມຊັ້ນສະໄລ້ອານາໄມ 1000 ກຣາມ
800000101380,NVເສືອຮ້ອງໄຫ້ອົດສະຕາລີ500g
2255121410,ຫາງໝູອານາໄມ FREEZE 1000 ກຣາມ
800000084219,NVນົມສະໄລ້A300ກຼາມ
800000107686,ຄອນເນ່ຊີດຖົງ48g
800000106734,pfp ເຕົາຮູ້ປາແຜ່ນ500g
2255120314,ໝູຍໍ່ A 1000 g
800000084257,ຜັກຫົມ 300ກຼາມ
800000084398,ປາໄຂ່ 500 ກຼາມ
800000101378,NVນົມໝູສະໄລ້A 500g
2255121521,ຕີນໝູຕັດ
800000101376,NV ຂາລາຍAUD 500g
800000190860,ມັນຝຮັ່ງຫຍັກເອັກຕ້າ1kg
800000122561,ເສັ້ນເສສວນມັດ500g
800000107265,ຍຳຍຳລົດສຸກີ້ຊ່ອງ
2255121205,ສັນນອກໝູ
2255121487,ສັນຄໍໝູສະໄລ້ WARP FREEZE 250 ກຣາມ
800000101491,AROຜັກລວມ1kg
800000107414,ເອິກໄກ່ຖົງໃສ2kg
800000103440,ແຈ່ວສຸກີ້ແມ່ທອນ 750g
2255121203,ຊິ້ນສະໂພກໝູ (ຊິ້ນຂາຫລັງ)
2255120354,ຫມູຝອຍ   100 g
800000103171,ກະທິ ອາລອຍດີ250g
2255121618,ຊີ້ນໝູສາມຊັ້ນຕັດເສັ້ນ WF(TS) 500 ກຣາມ
2255121209,ຊິ້ນບ່າໄຫລ່ໝູ (ຊິ້ນຂາໜ້າ)
2255120402,ໝູນຸ້ມໝັກພິກໄທດຳ 500g
800000247442,ເລ່ກິ່ນກຸ້ງມັງກອນສະໄປຊີກ່ອງ100g
2255120359,ສົ້ມຫມູ  500 g
800000084485,ແຈ່ວພັນທ້າຍ 342 ກຼາມ
800000141549,ຊອດຫອຍນາງລົມຕຸກ1000g
800000143078,Mfoodແຈ່ວຊີຟູດ
800000122683,ສະລ່າຍຂຽວ100g
800000084384,AFMໄສ້ກອກຊີດຂຽວ 500ກຼາມ
2255120427,ຂາຫມູຕຸ້ນ 1000g
2255121282,ກະດູກໃບພາຍ
2255121620,ກະດູກຂ້າງໝູຕັດເສັ້ນ WF(TS) 500 ກຣາມ
800000084304,ເທດໂຕ້ລົດບາບີຄີວຖົງ42g
800000113468,ລູກຊີ້ນປາກົມ
800000084303,ຮອນດອກແດງນ້ອຍ1kg
2255121489,ສາມຊັ້ນໝູສະໄລ້ WRAP FREEZE 250 ກຣາມ
2210440043,ເອິກໄກ່ເນື້ອຕິດຫນັງອານາໄມ
800000190871,tvi ປູອັດນາມິ500g
800000161895,ເປັດເປັນໂຕ
800000137007,ປາຍປີກ1kg
2255121211,ກະດູກແກງໝູ
2255121621,ກະດູກອ່ອນໝູຕັດຕ່ອນ WF(TS) 500 ກຣາມ
800000084188,ແຈ່ວດາດຫອມແຊບໃຫຍ່ນຸ້ມນວນ500g
800000101353,PFP ຊິກູວາ500g
2210440003,ຕີນໄກ່ເນື້ອ WF(TS) 
2210440044,ສັນໃນໄກ່ເນື້ອອານາໄມ
26010730,ໄກ່ຕົ້ມນ້ຳປາ
800000084318,ໄສ້ກອກຫມູຄອກເທວຜະສົມຊີສ 500g
800000106813,ແຜ່ນແປ້ງປໍເປ້ຍແຊ່ແຂງ660g
800000244795,ຫົວຜັກບົວ500g
800000247410,ເລ່ມັນຝຮັ່ງອໍລິຈິນໍກ່ອງ100g
2255121283,ກະດູກສັນຫລັງ
2255121206,ສັນໃນໝູ 
2255121295,ຂາຕັ້ງ (ຂາຫລັງໝູ)
2255121204,ສັນຄໍໝູ
2255121232,ກະດູກຂ້າງໝູ
2210440047,ຕີນໄກ່ເນື້ອອານາໄມ
2220352100,ໄຂ່ໄກ່ແພັກ 10 ຟອງ-ເບີ 0
800000126128,ຄອນເນ່ຖົງ48g
800000084277,CP ຊຸດຈຸ່ມພີມ້ຽນ
2255121207,ຊິ້ນໝູສາມຊັ້ນ
2255121281,ກະດູກຂໍ້
800000084196,ນໍ້າທິບໃຫຍ່ 1.5ລິດ
800000084374,ເທດໂຕ້ລົດສະລາຍຖົງ42g
800000084331,ຍຳຍຳຈຳໂບ້ ຕົ້ມຍຳກຸ້ງເຂັມຂຸ້ນ
800000084527,ໝີ່ໄວໄວຊ່ອງ ລົດດັ້ງເດີມ
11008934,ເຕົາຫູ້ໄຂ່ ເກດ A
800000084409,ຄະນໍກ້ອນລົດໝູ
800000102119,ເຫັດເຂັມຖົງຂຽວ
800000086217,ແຈ່ວເສສວນຍົກໂປ້150g
800000084454,ປາແດກແມ່ບຸນລໍ້າ 400ກຼາມ
800000084456,ພິກໄທປົ່ນ ຈັນທະບູລີ30ກຼາມ
2255121615,ຊີ້ນສັນຄໍໝູສະໄລ້ WF(TS) 500 ກຣາມ
800000122702,ເຕົາຮູ້ແຜ່ນ
800000103674,ຄະນໍລົດໝູຖົງ17g
2255121614,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ
800000084343,ລ້ອນປຽກດອກຝ້າຍ 500ກຼາມ
800000084234,ຫົວກະທຽມ500g
800000103164,ແຈ່ວເສສວນນ້ຳມັນກຸ້ງ 150g
800000103168,ລ້ອນ​ສາຍ​ຜົນ​ຖົງ​350g
800000155539,ກ້ຽວ500g
800000123315,ແປບຊີຕຸກ1225ml
800000122680,ຜົ້ງ​ປີງ​ຈີນ100g
800000123523,ລູກຊີ້ນປາມຶກTVT500g
800000084310,ແຈ່ວດາດໂຕໝູ (ໃຫຍ່)
2255120382,ຫມູປີ້ງ 10ໄມ້  550g
800000256536,ເສັ້ນໝາກອຶ 200g
800000183622,ໂອອີຊິອາງຸ່ນມວງ
800000084438,ນໍ້າມັນພືດກຸກ 1000ກຼາມ
800000084487,ແຈ່ວພັນທ້າຍແກ້ວໃຫຍ່ 820ກຼາມ
800000101504,ປູອັດນາມິ 250ກຮາມ
800000103163,ເສັ້ນມັນດ້າງຈຸ່ມເສັ້ນແປ250g
800000101356,TVIຄອມໂບຊີສບັນລວມ 500g
800000107245,ໂອອີຊິລົດໝາກນາວ
11008934,ເຕົາຫູ້ໄຂ່ ເກດ A
26020202,ໄກ່ຈໍ້ 500 ກັມ
800000084273,ຫົວຫອມບົ່ວແດງ500g
800000183639,ໂອອີຊິລົດດັງເດີມ
800000084417,ນໍ້າມັນຫອຍນາງລົມ600ml
800000190860,ມັນຝຮັ່ງຫຍັກເອັກຕ້າ1kg
800000084369,pfpເຕົ້າຫູ້ປາລູກເຕົາ 500g
2220354302,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 2
800000084224,ຕີນໄກ່ 1 kg
800000103613,ເຫັດມະນ້ອຍຖົງຂຽວ200g
800000084318,ໄສ້ກອກຫມູຄອກເທວຜະສົມຊີສ 500g
23003924,ປີກໄກ່ນິວອໍລີນ 300g
800000084423,ນ້ຳພິກເຜົາ ແມ່ປະນອມ 228ກຼາມ
800000084281,ກະແລ້ມໄມ້ໝາກໂມ
800000084523,ລ້ອນສາຍຝົນ 70ກຼາມ
800000084473,ເກືອກາກວຽນໄອໂອດີນເວີນຄຳ 1ກິໂລ
800000199229,ກາໂຕະລົດສະຕໍເບີລີ320ml
800000084491,ແຈ່ວສຸກີ້ ແມ່ຂ້ອຍ 500ກຼາມ
800000084503,ແປ້ງນົວ250ກຮາມ
2255120404,ໝູສາມຊັ້ນໝັກນ້ຳມັນງາ 500g
2255121230,ຊິ້ນໝູບົດປົນມັນໝູ 20%
2210440045,ນ່ອງໄກ່ເນື້ອຕິດສະໂພກອານາໄມ
800000192695,ໄມ້ຖູ່100ຄູ່
800000102050,ເຫັດຫຼວງ500g
2255121619,ຊີ້ນຄໍໝູປີ້ງ WF(TS) 500 ກຣາມ
800000247064,ແຈ່ວຄຸນນັດ250g
800000101352,PFP ເຕົ້າຮູ້ຊີດ500g
800000141350,ເລ່ລົດບາບີຄີວ44g
800000103175,ສະອີ້ວຂາວເຫັດຫອມ 700ມລ
2255120310,ລຸກຊີ້ນຫມູ A ແພັກ 500 g
800000084458,ຟ້າໄທນໍ້າຂຸ້ນ350g
2210440043,ເອິກໄກ່ເນື້ອຕິດຫນັງອານາໄມ
800000084293,ປູອັດTVI 250ກຼາມ
800000101892,ແຈ່ວດາດໂຕໝູ (ນ້ອຍ)
800000101491,AROຜັກລວມ1kg
800000107291,ເລ່ລົດດັງເດີມຖົງ
800000102091,ເຕົາຫູ້ໄຂ່ ເກດ Aຖົງ10ອັນ
800000107241,Orchid ນ້ຳ​ມັນ​ຫວຽດ 2L
800000101493,Aro ຖົ່ວເເຮະຢີ່ປຸ່ນເເຊ່ເເຂງ
800000101382,ນ່ອງໄກ່ຕິດສະໂພກຖົງໃສ2kg
2255121205,ສັນນອກໝູ
800000155537,ໄສ້ກອກລົດໄຟ700g
800000107278,ເລ່ລົດໂມລິສະລາຍຖົງ44g
800000084202,ກະແລ້ມແອັບເປີ້ນ
2255121410,ຫາງໝູອານາໄມ FREEZE 1000 ກຣາມ
800000107704,ປີກກາງຖົງ2kg
800000084247,ຜັກບົ້ງ 300ກຼາມ
2255120442,ສາມຊັ້ນໝັກເກືອ 1000g
800000252212,ເອິກເປັດລົມຄວນ1kg
800000084384,AFMໄສ້ກອກຊີດຂຽວ 500ກຼາມ
800000084284,ກະແລ້ມເຜືອກ
800000084303,ຮອນດອກແດງນ້ອຍ1kg
800000084277,CP ຊຸດຈຸ່ມພີມ້ຽນ
800000101381,NVເສືອຮ້ອງໄຫ້ແພັກສະໄລ 300g
800000122908,ຢໍ່ຈືນໂປະແຕກແພັກໃຫຍ່
800000107686,ຄອນເນ່ຊີດຖົງ48g
2255121274,ຊີ້ນສາມຊັ້ນສະໄລ້ອານາໄມ 1000 ກຣາມ
800000106734,pfp ເຕົາຮູ້ປາແຜ່ນ500g
2255121489,ສາມຊັ້ນໝູສະໄລ້ WRAP FREEZE 250 ກຣາມ
2255120346,ຫມູທອດ 1000g
2255120338,ຫມູຍໍ່ຫນັງ A 500 g
800000103617,ຜັກກາດຂາວ
2255121521,ຕີນໝູຕັດ
2255121203,ຊິ້ນສະໂພກໝູ (ຊິ້ນຂາຫລັງ)
800000101380,NVເສືອຮ້ອງໄຫ້ອົດສະຕາລີ500g
800000084448,ນໍ້າສົ້ມສາຍຊູ1ລິດ
800000101365,SUNFOOD ປີກບົນໄກ່ຖົງແດງ1kg
800000147756,ນ້ຳເຍັນເຍັນ400ml
800000101378,NVນົມໝູສະໄລ້A 500g
800000101376,NV ຂາລາຍAUD 500g
800000101379,NVໜອກສະໄລອົດສະຕາລີ300g
800000122561,ເສັ້ນເສສວນມັດ500g
800000107265,ຍຳຍຳລົດສຸກີ້ຊ່ອງ
800000122906,ຢໍ່ຈືນໂປະແຕກແພັກນ້ອຍ
2255121487,ສັນຄໍໝູສະໄລ້ WARP FREEZE 250 ກຣາມ
2255121209,ຊິ້ນບ່າໄຫລ່ໝູ (ຊິ້ນຂາໜ້າ)
800000101367,SunValleyຊິກເກັນຕິກ1kg
800000084495,ແຈ່ວສຸກີ້ແມ່ທອນ 500g
800000107414,ເອິກໄກ່ຖົງໃສ2kg
800000103172,ຄະນໍລົດໝູ750g
800000084257,ຜັກຫົມ 300ກຼາມ
800000199243,ນ້ຳມະຂາມ400ml
800000084219,NVນົມສະໄລ້A300ກຼາມ
800000106829,ເສັ້ນແກ້ວສະລ່າຍຄາວາ1000g
2255121618,ຊີ້ນໝູສາມຊັ້ນຕັດເສັ້ນ WF(TS) 500 ກຣາມ
2255121621,ກະດູກອ່ອນໝູຕັດຕ່ອນ WF(TS) 500 ກຣາມ
800000247442,ເລ່ກິ່ນກຸ້ງມັງກອນສະໄປຊີກ່ອງ100g
2255121211,ກະດູກແກງໝູ
2255121283,ກະດູກສັນຫລັງ
800000084450,ນໍ້າແຈ່ວປີ້ງຈີນ 260ກຼາມ
800000084483,ແຈ່ວນໍ້າຈິ້ມສຸກີ້ກວາງຕຸ້ງ 330ກຼາມ
800000247455,ເລ່ໂມລິສະລາຍກ່ອງ100g
2255121620,ກະດູກຂ້າງໝູຕັດເສັ້ນ WF(TS) 500 ກຣາມ
2210440047,ຕີນໄກ່ເນື້ອອານາໄມ
800000143078,Mfoodແຈ່ວຊີຟູດ
800000103170,ກະທິອາລອຍດີ1000g
800000084389,ຊີ້ນຫອຍແມງຜູ່ 1000ກຼາມ
2220354303,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 3
800000106731,AFMໄສ້ກອກໄກ່500g
800000084393,ປາຊາບະເປັນໂຕ 400ກຼາມ
2255120443,ລູກຊີ້ນເອັນ 500g
2220352100,ໄຂ່ໄກ່ແພັກ 10 ຟອງ-ເບີ 0
2220352102,ໄຂ່ໄກ່ແພັກ 10 ຟອງ-ເບີ 2
2255121204,ສັນຄໍໝູ
2255121206,ສັນໃນໝູ 
2255121207,ຊິ້ນໝູສາມຊັ້ນ
2255121232,ກະດູກຂ້າງໝູ
2255121281,ກະດູກຂໍ້
2255121282,ກະດູກໃບພາຍ
2255121295,ຂາຕັ້ງ (ຂາຫລັງໝູ)
800000123568,ນ່ອງໄກ່ SunValley 1kg
800000161895,ເປັດເປັນໂຕ
800000084196,ນໍ້າທິບໃຫຍ່ 1.5ລິດ
800000084331,ຍຳຍຳຈຳໂບ້ ຕົ້ມຍຳກຸ້ງເຂັມຂຸ້ນ
800000084527,ໝີ່ໄວໄວຊ່ອງ ລົດດັ້ງເດີມ
800000102119,ເຫັດເຂັມຖົງຂຽວ
800000103165,ແຈ່ວເສສວນຈຸ່ມປາ185g
800000084454,ປາແດກແມ່ບຸນລໍ້າ 400ກຼາມ
800000086217,ແຈ່ວເສສວນຍົກໂປ້150g
800000122702,ເຕົາຮູ້ແຜ່ນ
2255121615,ຊີ້ນສັນຄໍໝູສະໄລ້ WF(TS) 500 ກຣາມ
800000084489,ແຈ່ວລູກຊີ້ນ (ຝາຂຽວ)
2255121614,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ
